178, 2001-01-02 18:48:27, 2001-01-04 18:48:27
179, 2012-01-02 18:48:27, 2013-01-02 18:48:27
180, 2013-01-02 18:48:27, 2013-01-07 18:48:27
181, 2013-01-07 18:48:27, 2014-01-08 18:48:27
182, 2015-01-02 18:48:27, 2017-01-02 18:48:27
183, 2013-01-02 18:48:27, 2018-01-07 18:48:27
184, 2018-01-07 18:48:27, 2019-01-08 18:48:27
185, 2000-01-02 18:48:28, 2000-01-03 18:48:28
186, 2001-01-02 18:48:28, 2001-01-04 18:48:28
187, 2012-01-02 18:48:28, 2013-01-02 18:48:28
188, 2013-01-02 18:48:28, 2013-01-07 18:48:28
189, 2013-01-07 18:48:28, 2014-01-08 18:48:28
190, 2015-01-02 18:48:28, 2017-01-02 18:48:28
191, 2013-01-02 18:48:28, 2018-01-07 18:48:28
192, 2018-01-07 18:48:28, 2019-01-08 18:48:28
193, 2000-01-02 18:48:29, 2000-01-03 18:48:29
194, 2001-01-02 18:48:29, 2001-01-04 18:48:29
195, 2012-01-02 18:48:29, 2013-01-02 18:48:29
196, 2013-01-02 18:48:29, 2013-01-07 18:48:29
197, 2013-01-07 18:48:29, 2014-01-08 18:48:29
198, 2015-01-02 18:48:29, 2017-01-02 18:48:29
199, 2013-01-02 18:48:29, 2018-01-07 18:48:29
200, 2018-01-07 18:48:29, 2019-01-08 18:48:29
201, 2000-01-02 18:48:30, 2000-01-03 18:48:30
202, 2001-01-02 18:48:30, 2001-01-04 18:48:30
203, 2012-01-02 18:48:30, 2013-01-02 18:48:30
204, 2013-01-02 18:48:30, 2013-01-07 18:48:30
205, 2013-01-07 18:48:30, 2014-01-08 18:48:30
206, 2015-01-02 18:48:30, 2017-01-02 18:48:30
207, 2013-01-02 18:48:30, 2018-01-07 18:48:30
208, 2018-01-07 18:48:30, 2019-01-08 18:48:30
209, 2000-01-02 18:48:31, 2000-01-03 18:48:31
210, 2001-01-02 18:48:31, 2001-01-04 18:48:31
211, 2012-01-02 18:48:31, 2013-01-02 18:48:31
212, 2013-01-02 18:48:31, 2013-01-07 18:48:31
213, 2013-01-07 18:48:31, 2014-01-08 18:48:31
214, 2015-01-02 18:48:31, 2017-01-02 18:48:31
215, 2013-01-02 18:48:31, 2018-01-07 18:48:31
216, 2018-01-07 18:48:31, 2019-01-08 18:48:31
217, 2000-01-02 18:48:32, 2000-01-03 18:48:32
218, 2001-01-02 18:48:32, 2001-01-04 18:48:32
219, 2012-01-02 18:48:32, 2013-01-02 18:48:32
220, 2013-01-02 18:48:32, 2013-01-07 18:48:32
221, 2013-01-07 18:48:32, 2014-01-08 18:48:32
222, 2015-01-02 18:48:32, 2017-01-02 18:48:32
223, 2013-01-02 18:48:32, 2018-01-07 18:48:32
224, 2018-01-07 18:48:32, 2019-01-08 18:48:32
225, 2000-01-02 18:48:33, 2000-01-03 18:48:33
226, 2001-01-02 18:48:33, 2001-01-04 18:48:33
227, 2012-01-02 18:48:33, 2013-01-02 18:48:33
228, 2013-01-02 18:48:33, 2013-01-07 18:48:33
229, 2013-01-07 18:48:33, 2014-01-08 18:48:33
230, 2015-01-02 18:48:33, 2017-01-02 18:48:33
231, 2013-01-02 18:48:33, 2018-01-07 18:48:33
232, 2018-01-07 18:48:33, 2019-01-08 18:48:33
233, 2000-01-02 18:48:34, 2000-01-03 18:48:34
234, 2001-01-02 18:48:34, 2001-01-04 18:48:34
235, 2012-01-02 18:48:34, 2013-01-02 18:48:34
236, 2013-01-02 18:48:34, 2013-01-07 18:48:34
237, 2013-01-07 18:48:34, 2014-01-08 18:48:34
238, 2015-01-02 18:48:34, 2017-01-02 18:48:34
239, 2013-01-02 18:48:34, 2018-01-07 18:48:34
240, 2018-01-07 18:48:34, 2019-01-08 18:48:34
241, 2000-01-02 18:48:35, 2000-01-03 18:48:35
242, 2001-01-02 18:48:35, 2001-01-04 18:48:35
243, 2012-01-02 18:48:35, 2013-01-02 18:48:35
244, 2013-01-02 18:48:35, 2013-01-07 18:48:35
245, 2013-01-07 18:48:35, 2014-01-08 18:48:35
246, 2015-01-02 18:48:35, 2017-01-02 18:48:35
247, 2013-01-02 18:48:35, 2018-01-07 18:48:35
248, 2018-01-07 18:48:35, 2019-01-08 18:48:35
249, 2000-01-02 18:48:36, 2000-01-03 18:48:36
250, 2001-01-02 18:48:36, 2001-01-04 18:48:36
251, 2012-01-02 18:48:36, 2013-01-02 18:48:36
252, 2013-01-02 18:48:36, 2013-01-07 18:48:36
253, 2013-01-07 18:48:36, 2014-01-08 18:48:36
254, 2015-01-02 18:48:36, 2017-01-02 18:48:36
255, 2013-01-02 18:48:36, 2018-01-07 18:48:36
256, 2018-01-07 18:48:36, 2019-01-08 18:48:36
257, 2000-01-02 18:48:37, 2000-01-03 18:48:37
258, 2001-01-02 18:48:37, 2001-01-04 18:48:37
259, 2012-01-02 18:48:37, 2013-01-02 18:48:37
260, 2013-01-02 18:48:37, 2013-01-07 18:48:37
261, 2013-01-07 18:48:37, 2014-01-08 18:48:37
262, 2015-01-02 18:48:37, 2017-01-02 18:48:37
263, 2013-01-02 18:48:37, 2018-01-07 18:48:37
264, 2018-01-07 18:48:37, 2019-01-08 18:48:37
265, 2000-01-02 18:48:38, 2000-01-03 18:48:38
266, 2001-01-02 18:48:38, 2001-01-04 18:48:38
267, 2012-01-02 18:48:38, 2013-01-02 18:48:38
268, 2013-01-02 18:48:38, 2013-01-07 18:48:38
269, 2013-01-07 18:48:38, 2014-01-08 18:48:38
270, 2015-01-02 18:48:38, 2017-01-02 18:48:38
271, 2013-01-02 18:48:38, 2018-01-07 18:48:38
272, 2018-01-07 18:48:38, 2019-01-08 18:48:38
273, 2000-01-02 18:48:39, 2000-01-03 18:48:39
274, 2001-01-02 18:48:39, 2001-01-04 18:48:39
275, 2012-01-02 18:48:39, 2013-01-02 18:48:39
276, 2013-01-02 18:48:39, 2013-01-07 18:48:39
277, 2013-01-07 18:48:39, 2014-01-08 18:48:39
278, 2015-01-02 18:48:39, 2017-01-02 18:48:39
279, 2013-01-02 18:48:39, 2018-01-07 18:48:39
280, 2018-01-07 18:48:39, 2019-01-08 18:48:39
281, 2000-01-02 18:48:40, 2000-01-03 18:48:40
282, 2001-01-02 18:48:40, 2001-01-04 18:48:40
283, 2012-01-02 18:48:40, 2013-01-02 18:48:40
284, 2013-01-02 18:48:40, 2013-01-07 18:48:40
285, 2013-01-07 18:48:40, 2014-01-08 18:48:40
286, 2015-01-02 18:48:40, 2017-01-02 18:48:40
287, 2013-01-02 18:48:40, 2018-01-07 18:48:40
288, 2018-01-07 18:48:40, 2019-01-08 18:48:40
289, 2000-01-02 18:48:41, 2000-01-03 18:48:41
290, 2001-01-02 18:48:41, 2001-01-04 18:48:41
291, 2012-01-02 18:48:41, 2013-01-02 18:48:41
292, 2013-01-02 18:48:41, 2013-01-07 18:48:41
293, 2013-01-07 18:48:41, 2014-01-08 18:48:41
294, 2015-01-02 18:48:41, 2017-01-02 18:48:41
295, 2013-01-02 18:48:41, 2018-01-07 18:48:41
296, 2018-01-07 18:48:41, 2019-01-08 18:48:41
297, 2000-01-02 18:48:42, 2000-01-03 18:48:42
298, 2001-01-02 18:48:42, 2001-01-04 18:48:42
299, 2012-01-02 18:48:42, 2013-01-02 18:48:42
300, 2013-01-02 18:48:42, 2013-01-07 18:48:42
301, 2013-01-07 18:48:42, 2014-01-08 18:48:42
302, 2015-01-02 18:48:42, 2017-01-02 18:48:42
303, 2013-01-02 18:48:42, 2018-01-07 18:48:42
304, 2018-01-07 18:48:42, 2019-01-08 18:48:42
305, 2000-01-02 18:48:43, 2000-01-03 18:48:43
306, 2001-01-02 18:48:43, 2001-01-04 18:48:43
307, 2012-01-02 18:48:43, 2013-01-02 18:48:43
308, 2013-01-02 18:48:43, 2013-01-07 18:48:43
309, 2013-01-07 18:48:43, 2014-01-08 18:48:43
310, 2015-01-02 18:48:43, 2017-01-02 18:48:43
311, 2013-01-02 18:48:43, 2018-01-07 18:48:43
312, 2018-01-07 18:48:43, 2019-01-08 18:48:43
313, 2000-01-02 18:48:44, 2000-01-03 18:48:44
314, 2001-01-02 18:48:44, 2001-01-04 18:48:44
315, 2012-01-02 18:48:44, 2013-01-02 18:48:44
316, 2013-01-02 18:48:44, 2013-01-07 18:48:44
317, 2013-01-07 18:48:44, 2014-01-08 18:48:44
318, 2015-01-02 18:48:44, 2017-01-02 18:48:44
319, 2013-01-02 18:48:44, 2018-01-07 18:48:44
320, 2018-01-07 18:48:44, 2019-01-08 18:48:44
321, 2000-01-02 18:48:45, 2000-01-03 18:48:45
322, 2001-01-02 18:48:45, 2001-01-04 18:48:45
323, 2012-01-02 18:48:45, 2013-01-02 18:48:45
324, 2013-01-02 18:48:45, 2013-01-07 18:48:45
325, 2013-01-07 18:48:45, 2014-01-08 18:48:45
326, 2015-01-02 18:48:45, 2017-01-02 18:48:45
327, 2013-01-02 18:48:45, 2018-01-07 18:48:45
328, 2018-01-07 18:48:45, 2019-01-08 18:48:45
329, 2000-01-02 18:48:46, 2000-01-03 18:48:46
330, 2001-01-02 18:48:46, 2001-01-04 18:48:46
331, 2012-01-02 18:48:46, 2013-01-02 18:48:46
332, 2013-01-02 18:48:46, 2013-01-07 18:48:46
333, 2013-01-07 18:48:46, 2014-01-08 18:48:46
334, 2015-01-02 18:48:46, 2017-01-02 18:48:46
335, 2013-01-02 18:48:46, 2018-01-07 18:48:46
336, 2018-01-07 18:48:46, 2019-01-08 18:48:46
337, 2000-01-02 18:48:47, 2000-01-03 18:48:47
338, 2001-01-02 18:48:47, 2001-01-04 18:48:47
339, 2012-01-02 18:48:47, 2013-01-02 18:48:47
340, 2013-01-02 18:48:47, 2013-01-07 18:48:47
341, 2013-01-07 18:48:47, 2014-01-08 18:48:47
342, 2015-01-02 18:48:47, 2017-01-02 18:48:47
343, 2013-01-02 18:48:47, 2018-01-07 18:48:47
344, 2018-01-07 18:48:47, 2019-01-08 18:48:47
345, 2000-01-02 18:48:48, 2000-01-03 18:48:48
346, 2001-01-02 18:48:48, 2001-01-04 18:48:48
347, 2012-01-02 18:48:48, 2013-01-02 18:48:48
348, 2013-01-02 18:48:48, 2013-01-07 18:48:48
349, 2013-01-07 18:48:48, 2014-01-08 18:48:48
350, 2015-01-02 18:48:48, 2017-01-02 18:48:48
351, 2013-01-02 18:48:48, 2018-01-07 18:48:48
352, 2018-01-07 18:48:48, 2019-01-08 18:48:48
353, 2000-01-02 18:48:49, 2000-01-03 18:48:49
354, 2001-01-02 18:48:49, 2001-01-04 18:48:49
355, 2012-01-02 18:48:49, 2013-01-02 18:48:49
356, 2013-01-02 18:48:49, 2013-01-07 18:48:49
357, 2013-01-07 18:48:49, 2014-01-08 18:48:49
358, 2015-01-02 18:48:49, 2017-01-02 18:48:49
359, 2013-01-02 18:48:49, 2018-01-07 18:48:49
360, 2018-01-07 18:48:49, 2019-01-08 18:48:49
361, 2000-01-02 18:48:50, 2000-01-03 18:48:50
362, 2001-01-02 18:48:50, 2001-01-04 18:48:50
363, 2012-01-02 18:48:50, 2013-01-02 18:48:50
364, 2013-01-02 18:48:50, 2013-01-07 18:48:50
365, 2013-01-07 18:48:50, 2014-01-08 18:48:50
366, 2015-01-02 18:48:50, 2017-01-02 18:48:50
367, 2013-01-02 18:48:50, 2018-01-07 18:48:50
368, 2018-01-07 18:48:50, 2019-01-08 18:48:50
369, 2000-01-02 18:48:51, 2000-01-03 18:48:51
370, 2001-01-02 18:48:51, 2001-01-04 18:48:51
371, 2012-01-02 18:48:51, 2013-01-02 18:48:51
372, 2013-01-02 18:48:51, 2013-01-07 18:48:51
373, 2013-01-07 18:48:51, 2014-01-08 18:48:51
374, 2015-01-02 18:48:51, 2017-01-02 18:48:51
375, 2013-01-02 18:48:51, 2018-01-07 18:48:51
376, 2018-01-07 18:48:51, 2019-01-08 18:48:51
377, 2000-01-02 18:48:52, 2000-01-03 18:48:52
378, 2001-01-02 18:48:52, 2001-01-04 18:48:52
379, 2012-01-02 18:48:52, 2013-01-02 18:48:52
380, 2013-01-02 18:48:52, 2013-01-07 18:48:52
381, 2013-01-07 18:48:52, 2014-01-08 18:48:52
382, 2015-01-02 18:48:52, 2017-01-02 18:48:52
383, 2013-01-02 18:48:52, 2018-01-07 18:48:52
384, 2018-01-07 18:48:52, 2019-01-08 18:48:52
385, 2000-01-02 18:48:53, 2000-01-03 18:48:53
386, 2001-01-02 18:48:53, 2001-01-04 18:48:53
387, 2012-01-02 18:48:53, 2013-01-02 18:48:53
388, 2013-01-02 18:48:53, 2013-01-07 18:48:53
389, 2013-01-07 18:48:53, 2014-01-08 18:48:53
390, 2015-01-02 18:48:53, 2017-01-02 18:48:53
391, 2013-01-02 18:48:53, 2018-01-07 18:48:53
392, 2018-01-07 18:48:53, 2019-01-08 18:48:53
393, 2000-01-02 18:48:54, 2000-01-03 18:48:54
394, 2001-01-02 18:48:54, 2001-01-04 18:48:54
395, 2012-01-02 18:48:54, 2013-01-02 18:48:54
396, 2013-01-02 18:48:54, 2013-01-07 18:48:54
397, 2013-01-07 18:48:54, 2014-01-08 18:48:54
398, 2015-01-02 18:48:54, 2017-01-02 18:48:54
399, 2013-01-02 18:48:54, 2018-01-07 18:48:54
400, 2018-01-07 18:48:54, 2019-01-08 18:48:54
401, 2000-01-02 18:48:55, 2000-01-03 18:48:55
402, 2001-01-02 18:48:55, 2001-01-04 18:48:55
403, 2012-01-02 18:48:55, 2013-01-02 18:48:55
404, 2013-01-02 18:48:55, 2013-01-07 18:48:55
405, 2013-01-07 18:48:55, 2014-01-08 18:48:55
406, 2015-01-02 18:48:55, 2017-01-02 18:48:55
407, 2013-01-02 18:48:55, 2018-01-07 18:48:55
408, 2018-01-07 18:48:55, 2019-01-08 18:48:55
409, 2000-01-02 18:48:56, 2000-01-03 18:48:56
410, 2001-01-02 18:48:56, 2001-01-04 18:48:56
411, 2012-01-02 18:48:56, 2013-01-02 18:48:56
412, 2013-01-02 18:48:56, 2013-01-07 18:48:56
413, 2013-01-07 18:48:56, 2014-01-08 18:48:56
414, 2015-01-02 18:48:56, 2017-01-02 18:48:56
415, 2013-01-02 18:48:56, 2018-01-07 18:48:56
416, 2018-01-07 18:48:56, 2019-01-08 18:48:56
417, 2000-01-02 18:48:57, 2000-01-03 18:48:57
418, 2001-01-02 18:48:57, 2001-01-04 18:48:57
419, 2012-01-02 18:48:57, 2013-01-02 18:48:57
420, 2013-01-02 18:48:57, 2013-01-07 18:48:57
421, 2013-01-07 18:48:57, 2014-01-08 18:48:57
422, 2015-01-02 18:48:57, 2017-01-02 18:48:57
423, 2013-01-02 18:48:57, 2018-01-07 18:48:57
424, 2018-01-07 18:48:57, 2019-01-08 18:48:57
425, 2000-01-02 18:48:58, 2000-01-03 18:48:58
426, 2001-01-02 18:48:58, 2001-01-04 18:48:58
427, 2012-01-02 18:48:58, 2013-01-02 18:48:58
428, 2013-01-02 18:48:58, 2013-01-07 18:48:58
429, 2013-01-07 18:48:58, 2014-01-08 18:48:58
430, 2015-01-02 18:48:58, 2017-01-02 18:48:58
431, 2013-01-02 18:48:58, 2018-01-07 18:48:58
432, 2018-01-07 18:48:58, 2019-01-08 18:48:58
433, 2000-01-02 18:48:59, 2000-01-03 18:48:59
434, 2001-01-02 18:48:59, 2001-01-04 18:48:59
435, 2012-01-02 18:48:59, 2013-01-02 18:48:59
436, 2013-01-02 18:48:59, 2013-01-07 18:48:59
437, 2013-01-07 18:48:59, 2014-01-08 18:48:59
438, 2015-01-02 18:48:59, 2017-01-02 18:48:59
439, 2013-01-02 18:48:59, 2018-01-07 18:48:59
440, 2018-01-07 18:48:59, 2019-01-08 18:48:59
441, 2000-01-02 18:48:60, 2000-01-03 18:48:60
442, 2001-01-02 18:48:60, 2001-01-04 18:48:60
443, 2012-01-02 18:48:60, 2013-01-02 18:48:60
444, 2013-01-02 18:48:60, 2013-01-07 18:48:60
445, 2013-01-07 18:48:60, 2014-01-08 18:48:60
446, 2015-01-02 18:48:60, 2017-01-02 18:48:60
447, 2013-01-02 18:48:60, 2018-01-07 18:48:60
448, 2018-01-07 18:48:60, 2019-01-08 18:48:60
449, 2000-01-02 18:48:61, 2000-01-03 18:48:61
450, 2001-01-02 18:48:61, 2001-01-04 18:48:61
451, 2012-01-02 18:48:61, 2013-01-02 18:48:61
452, 2013-01-02 18:48:61, 2013-01-07 18:48:61
453, 2013-01-07 18:48:61, 2014-01-08 18:48:61
454, 2015-01-02 18:48:61, 2017-01-02 18:48:61
455, 2013-01-02 18:48:61, 2018-01-07 18:48:61
456, 2018-01-07 18:48:61, 2019-01-08 18:48:61
457, 2000-01-02 18:48:62, 2000-01-03 18:48:62
458, 2001-01-02 18:48:62, 2001-01-04 18:48:62
459, 2012-01-02 18:48:62, 2013-01-02 18:48:62
460, 2013-01-02 18:48:62, 2013-01-07 18:48:62
461, 2013-01-07 18:48:62, 2014-01-08 18:48:62
462, 2015-01-02 18:48:62, 2017-01-02 18:48:62
463, 2013-01-02 18:48:62, 2018-01-07 18:48:62
464, 2018-01-07 18:48:62, 2019-01-08 18:48:62
465, 2000-01-02 18:48:63, 2000-01-03 18:48:63
466, 2001-01-02 18:48:63, 2001-01-04 18:48:63
